journal,title,author,year,volume,issue,doi,abstract
American Archivist,The Social Movement Archive,Podolsky L.,2022,85,2,10.17723/2327-9702-85.2.708,
American Archivist,A Time to Gather: Archives and the Control of Jewish Culture,Naron J.,2022,85,2,10.17723/2327-9702-85.2.704,
American Archivist,"Awful Archives: Conspiracy Theory, Rhetoric, and Acts of Evidence",Engel E.E.,2022,85,2,10.17723/2327-9702-85.2.721,
American Archivist,Level Up! Lessons Learned from Six Years of Collaborative Technical Skills Development,Eckard M.,2022,85,2,10.17723/2327-9702-85.2.402,"As academic and cultural heritage institutions increasingly offer digital collections and services, technical upskilling the process of acquiring and/or expanding technical skills has moved from an individual prerogative to an institutional imperative. In this publication, the authors share their experiences with, and lessons learned from, a series of four collaborative technical skills development initiatives the ArchivesSpace-Archivematica-DSpace Workflow Integration Project (2014 2016), a series of Curation Team Workshops (2015), a Technical Skills Pilot Project (2017 2018), and the development of a Bentley Audiovisual Quality Control Utility (2019) at the University of Michigan Bentley Historical Library. In doing so, the authors advocate for the value of increasing the technical literacy and skills of entire teams/units (as opposed to focusing on the development of individual skills) and provide information and best practices that will enable and empower other institutions to undertake similar initiatives. They conclude by making the case for organizational cultures that value learning together."
American Archivist,"""and You May Ask Yourself, 'Well, How Did i Get Here'""",Cary A.C.,2022,85,2,10.17723/2327-9702-85.2.331,
American Archivist,Reference Staffing and Scheduling Models in Archives and Special Collections: A Survey Analysis of Prepandemic Practices,Hawk A.K.,2022,85,2,10.17723/2327-9702-85.2.480,"Reference services form the core function of any type of library. Even when faced with shrinking budgets and staff sizes, library and archives workers continue to provide reference services to meet the demands of researchers. Yet a critical analysis of the internal systems used for archival and special collections reference work is lacking compared to the robust body of research about users of collection materials. This article presents findings from a national survey about reference staffing and scheduling models in archival and special collections repositories conducted immediately prior to the onset of the COVID-19 pandemic. The survey data revealed specific models for staffing and scheduling used by participating institutions, respondents level of satisfaction with staffing and scheduling models, and the most common challenges and successes related to reference services. The responses also conveyed information about the number of special collections and archives staff participating in reference services, the average length and frequency of shifts, and typical service hours. The findings indicated overall satisfaction among respondents in terms of their unit s staffing and scheduling models, with larger institutions reporting higher satisfaction rates across all categories than smaller institutions. Yet many survey participants reported budget constraints and staffing shortages that negatively impact public services operations. Although the results do not pinpoint a single approach to reference staffing and scheduling that will work for all archives and special collections units, qualitative responses suggest that successful reference models depend on sufficient staffing, internal buy-in and cooperation among employees, and support from supervisors and administration."
American Archivist,"""together We Are Strong"": Emergency Associations for the Protection of Germany's Cultural Heritage",Jedlitschka R.,2022,85,2,10.17723/2327-9702-85.2.334,"This article presents an overview of the creation and development of emergency associations for the protection of archives, libraries, and museums in Germany. This is a response to several wake-up calls, notably the Elbe floods of 2002, the destruction by fire of a significant portion of the Duchess Anna Amalia Library in Weimar in 2004, and the collapse of the Cologne City Archive building in 2009. The emergency associations have come together on a voluntary basis to offer mutual support in the event of natural and human-made disasters. Drawing on the experience of the Augsburg association founded in 2015, the author explains the role and success of the new networks. Annual meetings have consolidated regional and nationwide collaboration, and deepened experience and preparedness. Training courses and major incident exercises with fire services as well as the German Federal Agency for Technical Relief form the bedrock of the cooperation."
American Archivist,Exploring the Current State of North American Graduate Archival Education,Zhang J.,2022,85,2,10.17723/2327-9702-85.2.538,"This article analyzes 65 North American graduate archival education programs course listings against current professional standards as crystallized in the 2016 Guidelines for a Graduate Program in Archival Studies (GPAS). The study addresses the following research questions: 1) What types of programs list graduate archival education courses?, 2) What types of courses do these graduate archival programs currently list?, 3) To what extent do archival programs courses conform to GPAS?, and 4) What are the implications of a program s conforming or not conforming to GPAS? The authors findings indicate an overriding tendency for graduate archival education programs to be hosted by LIS programs, especially under the auspices of iSchools. They identified a great diversity of graduate archival education programs and course listing combinations. Most important, they analyzed the archival curriculum coverage of 65 graduate archival programs to discern conformance with GPAS curriculum requirements. Although their findings may be used by programs for self-study, they also call into question the overall utility of GPAS and suggest the need for a more flexible approach."
American Archivist,"More Data, Less Process: A User-Centered Approach to Email and Born-Digital Archives",Jaillant L.,2022,85,2,10.17723/2327-9702-85.2.533,"The overall aim of this article is to push for access to born-digital archives, including email archives. It argues that the digital revolution has led to huge changes, but it also brought us back to an earlier situation. The world of big (digital) data is not so different from the world of big (paper) data. There is a danger of repeating the mistakes that were made in the twentieth century with large paper archives, which have often remained uncataloged, hidden, and inaccessible to users. The first section looks at the impact of the More Product, Less Process (MPLP) movement on archival repositories over the past fifteen years. Originally conceived as a response to the huge increase in paper records and uncataloged collections, MPLP has been increasingly applied to digitized collections to increase access. However, few institutions have applied MPLP to born-digital collections, and accessibility remains a huge problem. In the next section, this article presents the kind of research that can be done once access to these born-digital collections is achieved. The final section examines the MPLP approach in relation to artificial intelligence/machine learning."
American Archivist,"Tales from ""tHE disK FILES"": Lessons Learnt from a Data Recovery Project in 2003-2006 at the National Archives of Australia",Pearson D.,2022,85,2,10.17723/2327-9702-85.2.359,"This case study re-evaluates a large-scale project carried out by the National Archives of Australia (NAA) between 2003 and 2006. The project aimed to identify obsolete digital media (physical data carriers) in its collection and to describe and recover the data from the carriers using a third-party data recovery provider.1 A detailed process for data recovery was developed that included the capture of a full audit trail of steps in the data recovery process. The project was completed in four stages: phase 1 obtained bit-level images from the carriers; phase 2 extracted individual bit-files from the carriers; phase 3 identified duplicate files and proprietary or complex file formats; and phase 4 was a final report that documented processes, made recommendations on future processes, and provided lessons learned. Recent work described in this article indicates that files extracted from the carriers in 2004 2005 can be accurately rendered in current computer environments. The ongoing significance of the project is that it is an early demonstration of the success of bit-level preservation and the need to create disk images as part of a preservation workflow, suggesting a sustainable methodology for digital preservation. The project also influenced archival policy at the NAA and influenced the development of subsequent software tools that became widely known in the broader digital preservation community. The focus on archival principles of authenticity, integrity, chain of custody, and provenance of the recovered records were key learnings to ensuring long-Term access and usability. Finally, the metrics resulting from the project, for example, rates of readable carriers and rates of data recovery by carrier type, are useful data from a point in time that correspond quite closely to similar data recovery projects undertaken by other institutions at about the same time and provide a benchmark for future research."
American Archivist,Toward Metaliteracy and Transliteracy in the History Classroom: A Case Study among Underserved Students,Cobourn A.B.,2022,85,2,10.17723/2327-9702-85.2.587,"In the last twenty years, scholars have reimagined information literacy to better address an overly saturated world of information and the growing participatory culture of Web 2.0. Outside of library and information science (LIS), researchers have promoted transliteracy the intersection between information, visual, digital, and other literacies to help students find and assess information. Within the LIS discipline, metaliteracy has provided a foundation to rethink information literacy frameworks, redefining students as creators who produce and share information. Relatively few studies exist, however, on how to leverage literacies in support of student digital scholarship projects. Likewise, digital humanities professors promote metaliteracy in the classroom, yet fewer scholars create digital humanities projects or write case studies about them outside of research institutions, prestigious private colleges, and larger, well-established public history programs. This case study examines a class project for a small undergraduate Introduction to Public History course at Texas A&M University Corpus Christi (TAMU CC), a regional university with a comparatively large population of historically underserved students. Working with one archivist, two librarians, and the professor, students established a digital home for the ongoing South Texas Stories oral history project. Through this project, students learned and practiced various aspects of primary source literacy, information literacy, visual literacy, and digital literacy. The authors argue that such digital projects promote both metaliteracy and transliteracy, offering students a holistic learning experience during which they can practice their skills and that these types of projects are feasible at all kinds of institutions, even those with largely historically underserved populations."
American Archivist,Finding Aid Aggregation: Toward a Robust Future,Allison-Bunnell J.,2022,85,2,10.17723/2327-9702-85.2.556,"Over the last twenty-five years, cultural heritage professionals have formed aggregations of finding aids, digital object metadata, or related forms of description in order to overcome barriers to creating and presenting structured, consistent, and interoperable description and to enable expanded access. Now most of these aggregators are struggling to update their infrastructure, meet user needs for access to archival collections, and engage with some of the most promising conceptual, technical, and structural advances in the field. In 2018 2019, the ""Toward a National Archival Finding Aid Network"" planning initiative identified what aggregation has accomplished, articulated the key challenges facing aggregators, identified which areas could benefit from collaborative work, and created a vision for that work. With the near-completion of a research and demonstration by the California Digital Library, ""Building a National Finding Aid Network"" (NAFAN), the project and the archival profession have an opportunity to learn from the past and transform access to cultural heritage. However, none of the large-scale aggregations in the United States present a viable model for sustainability. Sustainability will become possible if they overcome the factors that have limited the success of aggregation so far. These include an over-focus on implementing new technical standards and infrastructure and under-focus on the real limitations: lack of knowledge of end user needs and attempting to accomplish too much without the needed resources. By drawing on both the background research described in this article and the further research conducted during the current NAFAN project, this and other cultural heritage enterprises have an opportunity to create a future in which access to cultural heritage is equalized and expanded for both institutions and end users."
American Archivist,Who Is This Godot the Academy of Certified Archivists and Graduate Archival Education,Todd-Diaz A.,2022,85,2,10.17723/2327-9702-85.2.678,"Since the 1936 founding of the Society of American Archivists, the archival field has struggled with the challenges inhering in professionalization, namely the merits or demerits of institutional or individual accreditation or certification. In 1989, SAA helped establish the Academy of Certified Archivists (ACA), which confers individual certification by written examination. In 1993, ACA modified its bylaws to require graduate education to be eligible for the exam. But, although a relationship clearly exists between certification and education, scholars have not explored, much less profited from, the insights of archival educators. This qualitative case study uses semistructured interviews with thirty-Three tenure-Track or tenured faculty program directors from graduate archival programs across North America to understand how educators perceive and address certification. Findings reveal that educators are ambivalent about certification, its relationship to graduate education, and its vocational value. The authors discuss the implications of these findings and offer suggestions for research and practice."
American Archivist,Using Oral History to Study the Personal Digital Archiving Practices of Modern Soldiers,Hinton A.,2022,85,2,10.17723/2327-9702-85.2.511,"Drawing on literature from personal information management studies and on the topic of documentation of American military experiences, this article aims to help the archival profession understand the personal digital archiving practices of modern soldiers. During the summer of 2019, the author conducted oral history interviews with US Army soldiers at Fort Hood to address the questions of what personal records soldiers keep of their military experience, what they do if anything to preserve them, and how they value them. This study found that both military and socio-Technological factors contribute to a lack of digital recordkeeping among modern soldiers, that soldiers reliance on social media as ad hoc digital preservation tools leads to poor digital preservation practices, and that a majority of soldiers do not see their digital records as worthy of future historical study. The article concludes with a discussion of actions that can address these issues."
American Archivist,#Archives: Centering the Profession in Critical Conversations and Popular Discourse,Buchanan R.,2022,85,2,10.17723/2327-9702-85.2.700,
American Archivist,Writing Across the Spectrum,Cary A.C.,2022,85,1,10.17723/2327-9702-85.1.3,
American Archivist,Archiving COVID-19: A Historical Literature Review,Greenwood A.,2022,85,1,10.17723/2327-9702-85.1.288,"The goal of this historical literature review is to make a macro-to-micro analysis of the effort to archive the COVID-19 pandemic, starting with a global view, moving to a national view, focusing on New York State, and ending with the examination of personal narratives within communities. This literature review will discuss the procedures and theories behind how the pandemic was archived from March 2020 to August 2021, with the intention that it will serve as a resource to help individuals understand this difficult and uncertain time from multiple perspectives. This investigation also aims to illuminate the differences in archival approaches to documenting the pandemic and suggests areas for deeper analysis and further research. A macro-to-micro analysis of archival work during the pandemic can also help archivists reevaluate their current methods and consider other ways to collect, evaluate, curate, and preserve history for posterity in times of crisis."
American Archivist,"""archival Mentalities,"" Multiculturalism, and the Canadian Context: Identifying the Value and Impact of the Ontario Jewish Archives",Lee Y.,2023,86,2,10.17723/2327-9702-86.2.485,"Within the last decade, interest in community archives has increased in the field of archival studies. Calls to evaluate programs and services have caused scholars and archival professionals to seek new ways to understand how effectively a program or organization performs, to gather input for evidence-based decision-making, and to demonstrate an organization's impact on its community or stakeholders beyond traditional evaluative measures. This article is based on a two-year partnership study with the Ontario Jewish Archives, Blankenstein Family Heritage Centre (OJA) in Toronto, Ontario. In conjunction with OJA staff, the researchers sought to identify effective methodologies that shed light on OJA's impact. Informed by recent archival theories on impact and a critical understanding of OJA's organizational culture as well as the Ontario Jewish community's history, the authors argue that OJA's impact and value as articulated by members of the community must be contextualized within what Amir Lavie calls an ""archival mentality""-in this case, one grounded in Canada's history of multiculturalism as a policy and as a national identity."
American Archivist,"""primary Sources Belong in a Library but in a Special Place"": Corporate Identity and User Perspective on the Positioning of Archives in Academic Libraries",Todd-Diaz A.,2023,86,2,10.17723/2327-9702-86.2.518,"This study used the theoretical framework of stakeholder theory to explore users' perceptions of archives and how this perception impacts their use of the archives. Using an intercept survey of archives' users actively conducting research in the reading rooms of five institutions, this study gathered data relating to how users perceive archives and libraries, their thoughts on the positioning of archives, and what they believe successful archival research looks like. Findings indicate that users value the archives and the materials they hold; however, only some users identify as archives users, and many do not acknowledge the archives beyond being a network of collections. These findings suggest users' perceptions may be limiting their use of the resource and their potential for information-seeking success, indicating that archives have a lot of opportunity to enhance their presence and impact with users."
American Archivist,"KHOYA: Jewish Morocco Sound Archive: Sounds, Voices, Memories, and Cognitive Rupture",Elbaz V.P.,2023,86,2,10.17723/2327-9702-86.2.346,"KHOYA: Jewish Morocco Sound Archive is a pioneering project to repatriate, digitize, record, and classify the remaining sonic memory of Morocco's dwindling Jewish community. This article probes into the necessary sociological cognitive rupture that either allows or disallows the formation of archival repositories of minority memory. Stemming from interventions since the eighteenth century, Morocco's Jewish archives have mainly been kept in the diaspora by Jewish communities and higher education institutions. Contextualizing them within the long durée of Jewish presence in Morocco, this article develops the challenges posed by efforts toward establishing centralized digital archival repositories of the Jewish minority within Morocco itself. This case study proposes a shift into crowdsourced archiving, thus allowing for the alternate grassroots history of Morocco to be maintained and told by intersectional minority actors themselves, while simultaneously engaging with the sonic role, gender, and memory of nonhegemonic and grassroots members of this minority community until today with the formation of an other-archives."
American Archivist,Beyond the Frame: Toward a Collection-Level Redescription of the Colbert Held Archive,Zohar R.,2023,86,2,10.17723/2327-9702-86.2.391,"This article argues for the collection-level redescription of the Middle East Institute's Colbert Held Archive, a collection consisting of more than 18,000 color Kodachrome slides of photographs taken by Held throughout his time in the region as a diplomat and geographic field researcher. After discussing the importance of the collection and its possible uses for researchers in the field, this article details how any description of the archives should contextualize the American presence in the Arabian Peninsula during the photographer's time in the region. Arguing that the archives places a dual emphasis on geography and ethnography (the concerted combination of which might be called geo-ethnography), the author argues that the archives would be best served by a collection-level, rather than an item-level, redescription. The article draws from academic literature on reparative description, the More Product, Less Process (MPLP) approach, and Total Cost of Stewardship to suggest that this path forward is the most feasible and meaningful step that can be taken by a small special library to contextualize Held's work and his photographs."
American Archivist,"Innovation and Collaboration at the National Library of Medicine: Migrating Profiles in Science to a New Digital Platform for Development, Preservation, and Public Access",Gilbert J.,2023,86,2,10.17723/2327-9702-86.2.617,"Challenges abound to establish platforms to curate, store, and provide public access to digitized historical archives. Even more challenging is leveraging a twentieth century platform to achieve these goals in the twenty-first century. Combining best practices and expertise in archival science, librarianship, and information technology, staff faced such a challenge at the National Library of Medicine (NLM) to leverage a digital library system and delivery website, Profiles in Science, created in the early 1990s to serve researchers, educators, and students more meaningfully and impactfully as they continue to use this resource to learn about the modern history of science, medicine, and public health in the twentieth and twenty-first centuries. This case study describes a data migration project that began as an organic, internally developed process with a fundamental goal to migrate legacy content into NLM's digital repository infrastructure for management and presentation of content. This project grew to encompass the constellation of software platforms needed to support an integrated digital library offering. Experience in this project testifies to the value of teamwork dedicated to public service and offers inspiration to colleagues who are facing similar challenges with leveraging long-established platforms to become more dynamic, responsive, and impactful resources."
American Archivist,Activating Personal Counter-Archives: The Case of the Amir Hassanpour Fonds,Ganjavi M.,2023,86,2,10.17723/2327-9702-86.2.325,"In this article, through a historical and theoretical reflection on the Amir Hassanpour Fonds, held at the University of Toronto, the author investigates the role of personal and community archives in counter-archiving in the Middle East, especially in Iran. He expands on his experience working on appraising, describing, and arranging the Amir Hassanpour Fonds at the University of Toronto Archives and Records Management Services (UTARMS) to argue that archiving a diasporic and revolutionary counter-archive calls for more than a procedural and habitual institutional practice. To activate such a counter-archive, there should be, first, close attention paid to the memory institutions against which the counter-archive has been developed. Such close attention calls for an investigation into the larger political structures in which the memory institutions are embedded. Second, the counter-archive should be understood in the broader modes and methods of cultural and memory resistance in that specific political structure, engaging analytically and theoretically with the creator's counter-archiving praxis, in this case Amir Hassanpour's Marxist internationalist revolutionary approach. The article ends with a brief discussion of the various ways UTARMS attempted to enliven this specific fonds."
American Archivist,Emerging Best Practices for Managing Online Exhibits: Survey Report,Hackbart-Dean P.,2023,86,2,10.17723/2327-9702-86.2.595,"Many libraries, archives, museums, and other institutions provide online exhibits to serve as surrogates for or to supplement in-person/physical exhibits. Online exhibits may provide more detailed information about a physical exhibit or may stand alone. While online exhibits can have more permanence than physical exhibits, they can be difficult to support in the long term, requiring regular updates and maintenance. Online exhibits may lose context when creators and supporting staff with institutional memory leave the host institution. Migrating a legacy exhibit to a current version, a different platform, and/or a new server can also prove challenging. To continue serving patrons optimally, online exhibits must remain fully accessible and be regularly reviewed for accuracy and utility. As rapidly developing technology presents new opportunities to connect virtually with researchers and the public, online exhibits should be reviewed and supported to supplement institutional and programmatic goals, especially if they are still pertinent to the mission of the institution. This article investigates current policies and practices for evaluating, managing, and sustaining online exhibits for archives, museums, and libraries in the United States and Canada. It includes emerging best practices based on survey findings."
American Archivist,The Absence of a National Archives and Legislation: The Vacuum of Records and Archives Management in Kuwait,Al-Alawi S.A.,2023,86,2,10.17723/2327-9702-86.2.436,"This case study discusses the absence of a national archives and archives legislation in Kuwait and the shortcomings of Kuwait's Archives Regulation, introduced in 1971 to manage the government's records and archives. Since then, there has been a series of ineffective efforts and little support by the government to establish a national archives and to enact proper archives legislation. As a result, no comprehensive framework exists to govern records and archives management nor does a national repository for preserving and providing access to archives. The author conducted several semistructured interviews with ministry employees and relied on local newspaper articles that indicate a vacuum in managing records and archives across government ministries. The study explains the failures of the Kuwaiti government's efforts and calls for the establishment of a national archives and the enactment of archives legislation. It argues that the most effective approach to establishing a national archives in Kuwait is for the government to amend the constitution and for the amir (ruler) to issue a decree emphasizing the pivotal role of a national archives in ensuring government accountability, legitimacy, and credibility. The national archives would standardize procedures and guidelines and oversee records and archives management. These governmental actions have proven successful in other Gulf countries that have established national archives. The study also calls for the introduction of records management and archival studies programs in Kuwait's academic institutions to train records managers and archivists to oversee government ministries' records and for future staffing of the national archives."
American Archivist,The Counter-Archive: Eluding the Erasures of Iraq's Successive Wars,Alsaden A.,2023,86,2,10.17723/2327-9702-86.2.419,"Institutional archives in Southwest Asia (or the ""Middle East"") typically reflect the crises that have plagued the region since the advent of modernity. Documentation practices were scarce to begin with, and, if state-sponsored archives were ever established after independence, they usually remained inaccessible. This article ponders the fate of scholarship when the historical record is subjected to another degree of erasure, namely through the systematic destruction wrought by conflicts, as has been the case in Iraq over the past few decades. Using the challenge of accounting for the art-architectural movement that emerged in post-World War II Baghdad as a case study, this obliteration may provide an opportunity for redefining the role that scholars can play in writing histories of modernism in the region. Rather than dwelling on the incompleteness or loss of traditional archives, this article questions and decenters dominant archival practices, especially in places that have experienced, and continue to endure, organized violence. It adopts the notion of the ""counter-archive""and demonstrates how alternative sources such as oral accounts, fieldwork, press coverage, memoirs, and private collections can shift the course of research and yield equally valuable alternative histories. Careful interpretation of these nonconventional and typically discredited sources, aided by novel digital representation methods, can not only produce more situated chronicles, defined by the agency of local protagonists, but can also demonstrate that crossing disciplinary boundaries can create richer, layered, and unexpected narratives."
American Archivist,"Archives, Decolonization, and the Politics of Tribal Sovereignty: An Examination of Accessibility Barriers to Indigenous Federal Recognition Research in the United States",Reijerkerk D.,2023,86,2,10.17723/2327-9702-86.2.565,"While decolonizing accessibility and access to research materials in archives is emerging as an emphasis of scholarship, it is unclear to what extent existing decolonial frameworks operationalize Indigenous sovereignty. The primary goals of tribes and Indigenous communities revolve around sovereignty and self-determination. In the United States, decolonial approaches to archives often prioritize accessibility of collections, rather than contemplating if the accessible changes have tangible positive impacts on Indigenous user needs. In this research, the authors examine whether the intentions underlying decolonial archival work articulated in the literature contribute to a nexus of inaccessibility for Indigenous researchers seeking to assert sovereignty and/or federal acknowledgement. Federal acknowledgment is a socio-anthropological political procedure for recognition as a sovereign nation and a method for tribes to gain access to federal services. This process entangles archives in ongoing settler colonial practices antithetical to professional decolonial ethos. Through an overview of the recognition process, this research centers the politics of sovereignty as a framework to uncover the confluence of colonial logics within accessibility and archival research services. Recognition research elucidates areas of decolonial thinking that continue to remake settler colonial structures rather than enhancing accessibility for Indigenous communities of all statuses."
American Archivist,Appreciating the Archives and Archival Thinking of the Middle East and North Africa,Ahmed S.,2023,86,2,10.17723/2327-9702-86.2.320,
American Archivist,The Meaning of Archives,Buchanan R.,2023,86,2,10.17723/2327-9702-86.2.653,
American Archivist,Archival Reckonings: Confronting White Supremacy in the Digital Transgender Archive,Rawson K.J.,2023,86,2,10.17723/2327-9702-86.2.545,"Building upon decades of scholarship in critical archive studies, particularly work informed by critical race theory, this article closely examines the racialized power of one specific archival initiative, the Digital Transgender Archive (DTA). Presented as an extended case study of the DTA, this article reveals the white supremacist logics that can operate even within projects devoted to seeking archival justice for oppressed communities. Beginning at the broadest level, the article opens with a discussion of archival appraisal and collecting as racial power. Next, the project's commitment to open access is challenged by evaluating the harm to BIPOC communities that may result from unfettered and undifferentiated access. The subsequent two sections take a practical turn as the author discusses the DTA's approach to handling racist content and the projectwide steps that are being taken to address the white supremacist logics that undermine the mission of the project."
American Archivist,It's a Conversation,Cary A.C.,2023,86,2,10.17723/2327-9702-86.2.256,
American Archivist,"What's in a Name Archives and Special Collections at American Research Institutions in the Middle East: Repositories at the American University of Beirut, the American University in Cairo, the American Center of Research in Jordan, and New York University Abu Dhabi",Bauer B.,2023,86,2,10.17723/2327-9702-86.2.456,"In today's Middle East, a number of institutions of research and higher education have American origins, and several maintain archives and special collections. This article offers case studies of repositories at four of these institutions: the American University of Beirut (AUB), the American University in Cairo (AUC), the American Center of Research (ACOR) in Jordan, and New York University Abu Dhabi (NYUAD). The article traces the origins of these archives and how those were shaped by the development of each one's parent organization as an American-inspired institution, as well as by the historical, social, and cultural framework of their host countries. The authors also consider the landscape of archives in the nations where these institutions are based: Lebanon, Egypt, Jordan, and the United Arab Emirates. The evolution of the collecting program of each repository is outlined, with strategies and key acquisitions and collections mentioned. Access and dissemination methods, including digitization initiatives, are also covered. In presenting such activities, the ways in which American traditions and standards of archival practice contrast with or complement those of local archival traditions are examined. A central theme is the way that the archives at AUB, AUC, ACOR, and NYUAD go about documenting not only institutional history but also the heritage of their host countries and the challenges and opportunities inherent in that work."
American Archivist,Locating Arab Americans in Greater Detroit: An Overview of MENA Archives in Southeast Michigan,Marks A.B.,2023,86,2,10.17723/2327-9702-86.2.370,"Southeast Michigan is home to one of the largest, most highly concentrated populations of people of Middle Eastern and North African (MENA) descent in the United States. This case study includes summaries of MENA-related collections at four separate repositories: the Bentley Historical Library at the University of Michigan, the Arab American National Museum, the Dearborn Historical Museum, and Eastern Michigan University Archives. This region not only provides unparalleled archival holdings, but researchers and archivists are actively working with local MENA communities to create future collections. In this study, staff from each of the four profiled institutions have contributed a summary that links collections across institutions and illustrates the importance of visiting two or more sites to fully understand the region's Arab American community. The authors reveal how researchers can find a rich collection of artifacts and photographs, oral histories, personal papers and organizational records, published materials, and government documents all within a half-hour drive of the Detroit Metro Airport. These collections, which are local, national, and international in scope, make metropolitan Detroit a crucial research site for historians, anthropologists, sociologists, and other scholars examining the life and culture of MENA communities across the United States."
American Archivist,Wikipedia Pages for Underrepresented Archivists: Creating Representation through an SAA Foundation Grant-Funded Documentation Project,Collier S.,2023,86,2,10.17723/2327-9702-86.2.632,"In spring 2019, university archivist April Anderson-Zorn and special formats cataloger Eric Willey, both at Illinois State University (ISU), submitted a grant request to the Society of American Archivists (SAA) Foundation. The team requested funds to hire an ISU graduate student to create content for Wikipedia pages for underrepresented archivists. The grant aimed to fill a content gap on the site by including the biographies of female, Black, LGBTQ+, and other underrepresented archivists to highlight their accomplishments in the profession. With the help of graduate student Stephanie Collier, the project surpassed its original goal of fifteen pages, with over forty pages now on Wikipedia. Though Collier was successful in her efforts, she experienced setbacks throughout the process, including biases and harassment from some Wikipedia editors. This article reviews the literature on the history of Wikipedia and bias found within the Wikipedia community, provides an overview of the project, discusses privacy concerns in creating Wikipedia pages, and suggests the next steps for continuing the work to bring representation for underrepresented archivists to the Wikipedia platform. The article also examines Collier's experience working to bring representation to archivists while completing a graduate degree in history in the early months of the COVID-19 pandemic."
American Archivist,A∗CENSUS II: Archives Administrators Survey Report,Skinner M.,2023,86,2,10.17723/2327-9702-86.2.258,"This second comprehensive Archival Census and Education Needs Survey in the United States (A∗CENSUS II) was funded by a grant from the Institute of Museum and Library Services. The surveys were conducted by Ithaka S+R in conjunction with SAA. The All Archivists Survey, which garnered 5,699 responses, targeted self-identified archivists/archives workers in the United States to gather information about their demographics, educational background and needs, job placement and status, and salaries, as well as their perspectives on key issues in the field. The All Archivists Survey Report is published in the Spring/Summer 2023 issue of American Archivist. The Archives Administrators Survey, which garnered 746 responses, targeted the directors of archival organizations to gather data about institutional characteristics, resources, strategic directions, and equity, inclusion, diversity, and access issues. Both datasets are open access in the SAA Dataverse at https://dataverse.unc.edu/dataverse/ACENSUS."
American Archivist,Centering the Archives of the Middle East and North Africa,Hankins R.,2023,86,2,10.17723/2327-9702-86.2.323,
American Archivist,College and University Archivists: Doing It All for Less,Sweetser M.,2023,86,1,10.17723/2327-9702-86.1.141,"The Society of American Archivists (SAA) and its members have conducted numerous surveys of the archival profession-both of archivists as individuals and of archival institutions-through the years. In 1949, the College and University Archives Committee of SAA conducted the first survey specifically of college and university archives. Building off previous surveys, in 2021 the College and University Archives Landscape Survey was undertaken by the College and University Archives Section to gather data about the management and organization of college and university archives within the United States, as well as about the backgrounds, skills, responsibilities, and tasks in which college and university archivists are engaged. While the initial results were released to the membership, this article represents further analysis and contextualization with other professional literature. It identifies trends, similarities, and differences between surveys and eras, and it provides suggestions for future surveys and research."
American Archivist,"Mirror, Mirror",Cooper Cary A.,2023,86,1,10.17723/2327-9702-86.1.5,
American Archivist,A∗CENSUS II: All Archivists Survey Report,Skinner M.,2023,86,1,10.17723/2327-9702-86.1.18,"Five thousand, six hundred and ninety-nine archivists and memory workers across the United States took the time to share their experiences within the archives profession by completing the A∗CENSUS II All Archivists Survey. The All Archivists Survey, fielded seventeen years after the original A∗CENSUS collected foundational data for the field, provides a measure of how far the field has come in nearly two decades and introduces new or expanded areas of exploration, including sections on diversity, equity, inclusion, and accessibility, community archives, and student loan debt. This report shares findings on the current employment, education, and demographic characteristics of archivists and memory workers. It examines their perspectives and experiences on topics including job placement, salaries, sector differences, attrition, and key issues in the field. Further, it compares demographic data across time, with a particular focus on how the distribution of race/ethnicity and gender has changed since the original A∗CENSUS in 2004. A∗CENSUS II demonstrates the power of collaboration across the archives profession. In addition to the 5,699 individuals who responded to the All Archivists Survey, the project was made possible through the volunteer work of a dedicated project team, working group, and several partner organizations. This research study is funded by the Institution for Museum and Library Services (IMLS) and was jointly developed by the Society of American Archivists, Ithaka S+R, and the A∗CENSUS II working group, whose members represent diverse sectors and roles within the archives profession."
American Archivist,"""show to Who""",Chartier C.,2023,86,1,10.17723/2327-9702-86.1.7,
American Archivist,“Sometimes I feel like they hate us”: The Society of American Archivists and Graduate Archival Education in the Twenty-first Century,Poole A.H.,2023,86,1,10.17723/2327-9702-86.1.79,"The Society of American Archivists (SAA) has long involved itself with graduate-level archival education. It has sponsored committees and subcommittees, guidelines, roundtables/sections, student chapters, and pre-conferences. But limited empirical evidence exists regarding faculty members’ view of SAA’s involvement with graduate archival education. This exploratory qualitative case study employs semistructured interviews with full-time, tenure-track archival faculty. We address the ways in which SAA contributes to faculty members’ teaching, faculty members’ encouragement of students to join SAA, SAA student chapters and faculty advising, and how SAA might promote better communication, coordination, and collaboration between graduate archival education programs and practitioners. We contend that despite decades of effort on both sides, the relationship between graduate archival education programs and the Society of American Archivists remains disjointed, ultimately limiting the field’s development. We offer recommendations and suggestions for future research to strengthen this relationship in the interest of improving student experience and the health of the profession."
